Meter ID         ,Date / Time           ,KW(ch: 1  set:1)    ,KVA(ch: 2  set:1)   ,PF(1(ch: 2  set:1)  
01E002992787     ,2/7/22 07:30          ,168.56        ,169.28        ,1             
01E002992787     ,2/7/22 07:45          ,170.56        ,171.44        ,0.99          
01E002992787     ,2/7/22 08:00          ,169.2         ,170.32        ,0.99          
01E002992787     ,2/7/22 08:15          ,164           ,164.96        ,0.99          
01E002992787     ,2/7/22 08:30          ,162.48        ,163.28        ,1             
01E002992787     ,2/7/22 08:45          ,163.44        ,164.08        ,1             
01E002992787     ,2/7/22 09:00          ,165.44        ,166.4         ,0.99          
01E002992787     ,2/7/22 09:15          ,158.96        ,159.68        ,1             
01E002992787     ,2/7/22 09:30          ,159.12        ,160           ,0.99          
01E002992787     ,2/7/22 09:45          ,164.24        ,165.2         ,0.99          
01E002992787     ,2/7/22 10:00          ,169.52        ,170.72        ,0.99          
01E002992787     ,2/7/22 10:15          ,165.2         ,166.24        ,0.99          
01E002992787     ,2/7/22 10:30          ,161.68        ,162.4         ,1             
01E002992787     ,2/7/22 10:45          ,163.44        ,164.48        ,0.99          
01E002992787     ,2/7/22 11:00          ,170           ,171.04        ,0.99          
01E002992787     ,2/7/22 11:15          ,166.64        ,167.6         ,0.99          
01E002992787     ,2/7/22 11:30          ,162.48        ,163.2         ,1             
01E002992787     ,2/7/22 11:45          ,163.6         ,164.4         ,1             
01E002992787     ,2/7/22 12:00          ,168.96        ,170.24        ,0.99          
01E002992787     ,2/7/22 12:15          ,167.6         ,168.64        ,0.99          
01E002992787     ,2/7/22 12:30          ,165.52        ,166.32        ,1             
01E002992787     ,2/7/22 12:45          ,166.64        ,167.68        ,0.99          
01E002992787     ,2/7/22 13:00          ,161.28        ,162.08        ,1             
01E002992787     ,2/7/22 13:15          ,159.92        ,160.72        ,1             
01E002992787     ,2/7/22 13:30          ,162.32        ,163.04        ,1             
01E002992787     ,2/7/22 13:45          ,163.52        ,164.16        ,1             
01E002992787     ,2/7/22 14:00          ,167.12        ,168.08        ,0.99          
01E002992787     ,2/7/22 14:15          ,167.28        ,168.24        ,0.99          
01E002992787     ,2/7/22 14:30          ,164.24        ,165.12        ,0.99          
01E002992787     ,2/7/22 14:45          ,168.4         ,169.44        ,0.99          
01E002992787     ,2/7/22 15:00          ,164.24        ,165.12        ,0.99          
01E002992787     ,2/7/22 15:15          ,162.4         ,163.28        ,0.99          
01E002992787     ,2/7/22 15:30          ,161.68        ,162.48        ,1             
01E002992787     ,2/7/22 15:45          ,165.92        ,166.96        ,0.99          
01E002992787     ,2/7/22 16:00          ,162.96        ,163.84        ,0.99          
01E002992787     ,2/7/22 16:15          ,162.72        ,163.44        ,1             
01E002992787     ,2/7/22 16:30          ,161.92        ,162.64        ,1             
01E002992787     ,2/7/22 16:45          ,166.24        ,167.28        ,0.99          
01E002992787     ,2/7/22 17:00          ,166.32        ,167.28        ,0.99          
01E002992787     ,2/7/22 17:15          ,167.6         ,168.64        ,0.99          
01E002992787     ,2/7/22 17:30          ,166.64        ,167.28        ,1             
01E002992787     ,2/7/22 17:45          ,171.68        ,172.32        ,1             
01E002992787     ,2/7/22 18:00          ,167.2         ,167.92        ,1             
01E002992787     ,2/7/22 18:15          ,165.6         ,166.32        ,1             
01E002992787     ,2/7/22 18:30          ,165.28        ,165.84        ,1             
01E002992787     ,2/7/22 18:45          ,171.76        ,172.8         ,0.99          
01E002992787     ,2/7/22 19:00          ,171.6         ,172.48        ,0.99          
01E002992787     ,2/7/22 19:15          ,173.52        ,174.64        ,0.99          
01E002992787     ,2/7/22 19:30          ,168.48        ,169.44        ,0.99          
01E002992787     ,2/7/22 19:45          ,168           ,168.72        ,1             
01E002992787     ,2/7/22 20:00          ,172.96        ,174.08        ,0.99          
01E002992787     ,2/7/22 20:15          ,173.36        ,174.48        ,0.99          
01E002992787     ,2/7/22 20:30          ,166.16        ,167.04        ,0.99          
01E002992787     ,2/7/22 20:45          ,163.28        ,164.08        ,1             
01E002992787     ,2/7/22 21:00          ,162.72        ,163.36        ,1             
01E002992787     ,2/7/22 21:15          ,168.48        ,169.36        ,0.99          
01E002992787     ,2/7/22 21:30          ,169.6         ,170.56        ,0.99          
01E002992787     ,2/7/22 21:45          ,166.64        ,167.52        ,0.99          
01E002992787     ,2/7/22 22:00          ,165.84        ,166.72        ,0.99          
01E002992787     ,2/7/22 22:15          ,154.08        ,154.48        ,1             
01E002992787     ,2/7/22 22:30          ,153.36        ,153.52        ,1             
01E002992787     ,2/7/22 22:45          ,159.36        ,159.76        ,1             
01E002992787     ,2/7/22 23:00          ,152.72        ,152.88        ,1             
01E002992787     ,2/7/22 23:15          ,144.4         ,144.8         ,1             
01E002992787     ,2/7/22 23:30          ,146.32        ,146.8         ,1             
01E002992787     ,2/7/22 23:45          ,147.52        ,148           ,1             
01E002992787     ,2/8/22 00:00          ,152.8         ,153.44        ,1             
01E002992787     ,2/8/22 00:15          ,148.24        ,148.72        ,1             
01E002992787     ,2/8/22 00:30          ,145.04        ,145.6         ,1             
01E002992787     ,2/8/22 00:45          ,143.84        ,144.32        ,1             
01E002992787     ,2/8/22 01:00          ,123.84        ,124.64        ,0.99          
01E002992787     ,2/8/22 01:15          ,69.04         ,69.68         ,0.99          
01E002992787     ,2/8/22 01:30          ,68.8          ,69.92         ,0.98          
01E002992787     ,2/8/22 01:45          ,105.52        ,106.16        ,0.99          
01E002992787     ,2/8/22 02:00          ,144.64        ,145.28        ,1             
01E002992787     ,2/8/22 02:15          ,144.72        ,145.28        ,1             
01E002992787     ,2/8/22 02:30          ,147.44        ,147.92        ,1             
01E002992787     ,2/8/22 02:45          ,148.08        ,148.72        ,1             
01E002992787     ,2/8/22 03:00          ,137.04        ,137.36        ,1             
01E002992787     ,2/8/22 03:15          ,139.92        ,140.32        ,1             
01E002992787     ,2/8/22 03:30          ,144.88        ,145.12        ,1             
01E002992787     ,2/8/22 03:45          ,145.68        ,146           ,1             
01E002992787     ,2/8/22 04:00          ,135.92        ,136.48        ,1             
01E002992787     ,2/8/22 04:15          ,75.84         ,77.6          ,0.98          
01E002992787     ,2/8/22 04:30          ,83.92         ,85.2          ,0.98          
01E002992787     ,2/8/22 04:45          ,152.72        ,153.68        ,0.99          
01E002992787     ,2/8/22 05:00          ,151.52        ,152.32        ,0.99          
01E002992787     ,2/8/22 05:15          ,151.28        ,152.32        ,0.99          
01E002992787     ,2/8/22 05:30          ,156.16        ,157.6         ,0.99          
01E002992787     ,2/8/22 05:45          ,150.96        ,151.92        ,0.99          
01E002992787     ,2/8/22 06:00          ,155.6         ,156.64        ,0.99          
01E002992787     ,2/8/22 06:15          ,159.2         ,160.4         ,0.99          
01E002992787     ,2/8/22 06:30          ,165.76        ,166.48        ,1             
01E002992787     ,2/8/22 06:45          ,159.28        ,159.92        ,1             
01E002992787     ,2/8/22 07:00          ,164.16        ,165.2         ,0.99          
01E002992787     ,2/8/22 07:15          ,165.76        ,166.64        ,0.99          
01E002992787     ,2/8/22 07:30          ,166           ,166.64        ,1             
01E002992787     ,2/8/22 07:45          ,163.36        ,164.16        ,1             
01E002992787     ,2/8/22 08:00          ,159.12        ,159.76        ,1             
01E002992787     ,2/8/22 08:15          ,159.04        ,159.68        ,1             
01E002992787     ,2/8/22 08:30          ,163.84        ,164.4         ,1             
01E002992787     ,2/8/22 08:45          ,165.04        ,165.84        ,1             
01E002992787     ,2/8/22 09:00          ,169.92        ,171.12        ,0.99          
01E002992787     ,2/8/22 09:15          ,162.56        ,163.2         ,1             
01E002992787     ,2/8/22 09:30          ,164.56        ,165.36        ,1             
01E002992787     ,2/8/22 09:45          ,167.04        ,167.92        ,0.99          
01E002992787     ,2/8/22 10:00          ,165.76        ,166.32        ,1             
01E002992787     ,2/8/22 10:15          ,166.48        ,167.28        ,1             
01E002992787     ,2/8/22 10:30          ,164.8         ,165.52        ,1             
01E002992787     ,2/8/22 10:45          ,163.76        ,164.56        ,1             
01E002992787     ,2/8/22 11:00          ,166.8         ,167.68        ,0.99          
01E002992787     ,2/8/22 11:15          ,164.4         ,165.12        ,1             
01E002992787     ,2/8/22 11:30          ,167.12        ,167.84        ,1             
01E002992787     ,2/8/22 11:45          ,170.64        ,171.44        ,1             
01E002992787     ,2/8/22 12:00          ,167.92        ,168.72        ,1             
01E002992787     ,2/8/22 12:15          ,166.88        ,167.6         ,1             
01E002992787     ,2/8/22 12:30          ,169.52        ,170.32        ,1             
01E002992787     ,2/8/22 12:45          ,162.72        ,163.2         ,1             
01E002992787     ,2/8/22 13:00          ,162.88        ,163.44        ,1             
01E002992787     ,2/8/22 13:15          ,168           ,168.88        ,0.99          
01E002992787     ,2/8/22 13:30          ,169.44        ,170.08        ,1             
01E002992787     ,2/8/22 13:45          ,168.8         ,169.68        ,0.99          
01E002992787     ,2/8/22 14:00          ,168.16        ,168.8         ,1             
01E002992787     ,2/8/22 14:15          ,169.28        ,170           ,1             
01E002992787     ,2/8/22 14:30          ,170.16        ,171.04        ,0.99          
